Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Thailand,THA,-6.05003846851622,1.56818176501186,2.46276934050356,1.88725725050934
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Timor-Leste,TLS,31.7257416721413,5.363126627216,-20.584244040573,-18.1178133769718
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Togo,TGO,1.99215501870344,5.99087610392314,5.75954251521733,6.40792215636242
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tonga,TON,1.78339492959161,0.362601971842835,-2.30986002720401,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Trinidad and Tobago,TTO,-9.07787689348437,-1.03742621022469,1.48223484044745,1.34767518168188
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tunisia,TUN,-9.01193412390238,4.7363207484732,2.67331821840567,0.0391565674939329
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkiye,TUR,1.85987303976462,11.4393956926566,5.53342787492781,5.11116818488702
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkmenistan,TKM,5.900000048526,6.20000001747076,6.19999993621698,6.30015758549871
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turks and Caicos Islands,TCA,-26.782932872099,9.02549747146406,6.19999948551566,1.19999674543641
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tuvalu,TUV,-4.27493206901397,1.8041359113616,0.677309361438304,3.85280919517032
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uganda,UGA,2.95130642218098,3.53658034070898,4.58802192181773,5.33697295511469
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ukraine,UKR,-3.7528179386597,3.44562065700251,-28.7585842132117,5.32433537426355
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Arab Emirates,ARE,-4.95705243652739,4.35475529921305,7.50969703221836,3.61870653547174
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Kingdom,GBR,-10.2969188737567,8.5759509048565,4.83908514714403,0.339966158003463
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United States,USA,-2.16302913866514,6.05505293304576,2.51237531983308,2.88755600906016
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uruguay,URY,-7.38014184479323,5.56189279343275,4.70725761465232,0.3674751756175
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uzbekistan,UZB,1.56334277259953,8.0346831263811,6.00134232206508,6.29141635081155
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vanuatu,VUT,-4.99249142889525,-1.55229489129462,1.9160570121628,2.21294177094788
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Venezuela, RB",VEN,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Viet Nam,VNM,2.86541320912272,2.55372852648131,8.12351446767343,5.0464307361882
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Virgin Islands (U.S.),VIR,-1.61493817814787,3.66760707873814,-1.31123206333498,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,West Bank and Gaza,PSE,-11.3184661065134,7.01198227592003,4.08276027347105,-5.41093700031979
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Yemen, Rep.",YEM,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zambia,ZMB,-2.78505506545167,6.23492204726448,5.21122360356247,5.36794285493059
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zimbabwe,ZWE,-7.81695064681365,8.46801689759531,6.13926326513234,5.33673049519527
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Afghanistan,AFG,5.60188791482224,5.13320340824963,13.7121023720065,-4.64470870797775
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Albania,ALB,1.62088661717004,2.04147163139545,6.7252027153006,4.75976421930106
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Algeria,DZA,2.41513094083414,7.22606307415477,9.26551551551553,9.32217375928322
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,American Samoa,ASM,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Andorra,AND,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Angola,AGO,22.271539247051,25.7542948841891,21.3552901320822,13.6441017767715
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Antigua and Barbuda,ATG,0.625989707046719,2.06299638545334,7.53107834634288,5.06713865364213
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Argentina,ARG,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Armenia,ARM,1.21143577838465,7.18483629443371,8.64091108973855,1.98041877615554
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Aruba,ABW,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Australia,AUS,0.846905537459305,2.86391042204994,6.59409671341846,5.5970149253731
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Austria,AUT,1.38191063351862,2.7666666666667,8.5468699318845,7.81413417002832
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Azerbaijan,AZE,2.75980947008127,6.65029912708779,13.8522590144267,8.78543049849081
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Bahamas, The",BHS,0.0385210980054558,2.90491262928478,5.60540633583044,3.05291578969743
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bahrain,BHR,-2.31770629331379,-0.60631938514085,3.62574104304482,0.0746206782192256
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bangladesh,BGD,5.69107474746211,5.54565430773473,7.69695437176898,9.8835030377921
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Barbados,BRB,..,..,..,9.79207077126447
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belarus,BLR,5.54814357456511,9.46028389623103,15.209675274081,5.0005990309131
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belgium,BEL,0.740791812220344,2.44024851144084,9.597511728725,4.04901077613941
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belize,BLZ,0.121434644614894,3.23563659237071,6.27689319447544,4.38984017487675
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Benin,BEN,3.02272119663769,1.73353962694036,1.35077863583527,2.73102465280233
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bermuda,BMU,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bhutan,BTN,5.62936522632508,7.3468144053353,5.6391667139637,4.22934419929251
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bolivia,BOL,0.940742153381849,0.737383721452275,1.74632872945969,2.57688800489192
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bosnia and Herzegovina,BIH,-1.0512960076349,1.98163900587622,14.0208440826771,6.1059011284828
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Botswana,BWA,1.8903591682421,7.24097765588442,11.665567478802,5.0676154934383
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Brazil,BRA,3.21176803803376,8.30165975585673,9.28010608956873,4.59356282283204
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,British Virgin Islands,VGB,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Brunei Darussalam,BRN,1.94031996607184,1.73341388450593,3.68225030604216,0.35706431153689
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bulgaria,BGR,1.67244096855756,3.29774435299515,15.3252589264366,9.44284140088564
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burkina Faso,BFA,1.88443993781991,3.65353287214209,14.2902354303358,0.742910428668841
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burundi,BDI,7.32110643415521,8.40453845076341,18.8008786664945,26.9414835762453
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cabo Verde,CPV,0.605795808395385,1.86215297494647,7.93092925430087,3.72437517668748
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cambodia,KHM,2.9402951426397,2.92073477592949,5.34370264895437,2.12746796594194
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cameroon,CMR,2.43760882182236,2.27185762503637,6.24767713343861,7.38281384280984
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Canada,CAN,0.716999632307827,3.39519318527528,6.80280115341613,3.87900159788426
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cayman Islands,CYM,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Central African Republic,CAF,1.71015659523153,4.25936417542868,5.58316735183247,2.97913852618937
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chad,TCD,4.4641443723286,-0.772844370359139,5.78802687843616,10.8363568399842
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Channel Islands,CHI,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chile,CHL,3.04549084804326,4.52456838259144,11.643866711056,7.58168251407962
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,China,CHN,2.41942189457782,0.981015135544882,1.97357555739051,0.234836828893051
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Colombia,COL,2.52663500084706,3.49505757399448,10.1772313546166,11.7359044948689
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Comoros,COM,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Dem. Rep.",COD,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Rep.",COG,1.79537147083108,1.7156427545126,3.04344334698478,4.30174563591016
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Costa Rica,CRI,0.724911478131376,1.72647755109241,8.27477490232654,0.525193508693455
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cote d'Ivoire,CIV,2.42500656821815,4.09195189692863,5.27616724262846,4.38711707003279
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Croatia,HRV,0.154811374562106,2.55450699642041,10.7805806758686,7.9412817758683
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cuba,CUB,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Curacao,CUW,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cyprus,CYP,-0.638422797978959,2.44608867175474,8.39548297993334,3.54134188751663
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Czechia,CZE,3.16129528497801,3.83984491500146,15.1001651468371,10.6612601372426
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Denmark,DNK,0.420711974110115,1.8530454398968,7.6965669988926,3.30517811237606
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Djibouti,DJI,1.7774078380617,1.18191775339802,5.17980847967061,1.49506816515088
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominica,DMA,-0.727116412668203,1.4831944499819,7.7806152516404,4.22769324983409
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominican Republic,DOM,3.78103179915517,8.24300347981809,8.81109209279587,4.78561281021135
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ecuador,ECU,-0.338872392562139,0.133251386096389,3.46616972213077,2.21568764237058
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Egypt, Arab Rep.",EGY,5.04493288977539,5.21404940513043,13.8956609775178,33.8847763115546
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,El Salvador,SLV,-0.371590212324095,3.46692585313082,7.19861615609867,4.04554694222477
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Equatorial Guinea,GNQ,4.76669523944228,-0.0971007664640198,4.78671704710803,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Eritrea,ERI,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Estonia,EST,-0.44453109767983,4.65316673847473,19.3982634080616,9.15922507983982
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ethiopia,ETH,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Faroe Islands,FRO,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Fiji,FJI,-2.5952432588738,0.155855722131516,4.52019266394958,2.14817440623896
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Finland,FIN,0.290554555653239,2.19457432340007,7.12350773301402,6.25064322154763
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,France,FRA,0.476498852725066,1.64233141038385,5.22236748369735,4.87835726508441
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,French Polynesia,PYF,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gabon,GAB,1.35276110675333,1.0869074651941,4.23124798274579,3.62901534185376
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Gambia, The",GMB,5.93127636562441,7.37034758876618,11.5131198380505,16.9742129632327
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Georgia,GEO,5.2024648897534,9.56691433824769,11.8981654203198,2.48776056578715
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Germany,DEU,0.144877925813982,3.06666666666673,6.87257438551097,5.94643667725823
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ghana,GHA,9.88728956269944,9.9710886750444,31.2558951049016,38.1069656296501
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gibraltar,GIB,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greece,GRC,-1.24798355581405,1.22382501019854,9.64525981280632,3.46480128513405
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greenland,GRL,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Grenada,GRD,-0.740732597045498,1.21951193916838,2.5805392590792,2.69612269814564
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guam,GUM,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guatemala,GTM,3.21444062197352,4.26105127422813,6.88512823344287,6.20657592272126
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea,GIN,10.6016203387167,12.5972882566934,10.4930409984424,7.80497591927973
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea-Bissau,GNB,1.14000939393213,2.24248879577659,9.39383877456591,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guyana,GUY,0.99333702283873,5.03285574626702,6.11505550109935,2.82110335099641
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Haiti,HTI,22.7963113642528,16.8415240198785,33.98393194707,36.8135162780854
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Honduras,HND,3.46841177951184,4.48087963413445,9.08963911525025,6.66325180347457
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Hong Kong SAR, China",HKG,0.2509620210808,1.56875834445922,1.88136707196853,2.09660511249089
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Hungary,HUN,3.32674385766738,5.11096534382855,14.6081439492433,17.1249659678737
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iceland,ISL,2.84792401518665,4.44423970189739,8.3087551155892,8.73630299937298
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,India,IND,6.62343677628535,5.13140747176369,6.69903414079852,5.64914318907925
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Indonesia,IDN,1.9209680056685,1.56012990525673,4.20946383402165,3.67013142377007
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Iran, Islamic Rep.",IRN,30.5941390387295,43.3890162681514,43.4884641742179,44.5791857572797
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iraq,IRQ,0.574162679425795,6.04186489058044,4.99476596381044,4.35835351089586
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ireland,IRL,-0.326183651280033,2.34034113447044,7.82945736434105,6.29942487419125
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Isle of Man,IMN,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Israel,ISR,-0.61441235846577,1.51020047690539,4.39359665912654,4.22535211267609
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Italy,ITA,-0.13770757391651,1.87378325762481,8.20128991161718,5.62219442195901
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jamaica,JAM,5.2267777929352,5.86278242801063,10.3495688391272,6.47413734662063
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Japan,JPN,-0.024995834027731,-0.233352779398264,2.49770278172255,3.26813365933163
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jordan,JOR,0.333294350628378,1.34609377243118,4.22915568897117,2.08486986327134
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kazakhstan,KAZ,6.71815454861464,8.04147134028396,15.0278644440851,14.7249900200331
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kenya,KEN,5.40516207933392,6.10793603659176,7.65986268272224,7.67139634029402
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kiribati,KIR,2.5532455441463,2.05361676773907,5.34595440908904,9.28307374517721
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Rep.",KOR,0.537288023411737,2.49833333333339,5.08951365062842,3.5974562502901
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kosovo,XKX,0.198227922994854,3.35369139207997,11.5805104542012,4.94432438791283
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kuwait,KWT,2.101729548274,3.42362947609188,3.98064961990313,3.64216403030709
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kyrgyz Republic,KGZ,6.32542296338078,11.9050398185147,13.9229093174176,10.7532770416742
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lao PDR,LAO,5.10407262959919,3.75562036658877,22.9562225132056,31.2301341732646
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latvia,LVA,0.219064904842156,3.27582937431156,17.3102830198815,8.93804623316637
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lebanon,LBN,84.8643330472041,154.756096023393,171.205491336641,221.341644023365
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lesotho,LSO,4.97809676252309,6.04774591950676,8.27180389943028,6.34221743124953
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liberia,LBR,16.9557241496255,7.81559385858648,7.59298486560313,10.0944535665552
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Libya,LBY,1.44703656998741,2.86833027751019,4.51030149235703,2.37317531435169
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liechtenstein,LIE,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lithuania,LTU,1.19989444983569,4.68354420903453,19.7050461518394,9.11731962390475
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Luxembourg,LUX,0.819957302127036,2.52692009066166,6.33600807777919,3.74140361983136
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Macao SAR, China",MAC,0.811410511491651,0.0264543647054126,1.04502802369954,0.476384495788075
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,North Macedonia,MKD,1.20007348888487,3.23074912132919,14.2047173195833,9.36187249769016
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Madagascar,MDG,4.20179312190557,5.81225118787715,8.16059031991844,9.87432675044888
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malawi,MWI,8.62551469650552,9.33014410835212,20.953969729969,28.7897428247298
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malaysia,MYS,-1.1387021539305,2.47710241465447,3.37869862549928,2.48886560125754
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Maldives,MDV,-1.36977425569811,0.543149688737013,2.33314337624567,2.92746542425035
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mali,MLI,0.438088940320668,3.92560283104276,9.62147608489072,2.05880228274214
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malta,MLT,0.638544956776712,1.49789217934724,6.15375621933037,5.09396758978883
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Marshall Islands,MHL,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritania,MRT,2.3856948845632,3.56516484650185,9.52526628622843,4.95305034506872
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritius,MUS,2.58080077182822,4.02852888157383,10.7737512242899,7.05298238454735
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mexico,MEX,3.39683415570006,5.68920847683753,7.8962761916855,5.52796087314389
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Micronesia, Fed. Sts.",FSM,0.554594630853174,3.19128406597466,5.40874375479067,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Moldova,MDA,3.76597122245358,5.10641129002836,28.7372976766236,13.41701043813
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Monaco,MCO,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mongolia,MNG,3.79604026111247,7.35281243380219,15.1479560897226,10.3475831314339
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Montenegro,MNE,-0.255655699848551,2.41080198403165,13.0403036347004,8.58476910455403
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Morocco,MAR,0.705968661338261,1.40195883962006,6.65704202759067,6.09114152504141
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mozambique,MOZ,3.48393567493204,6.40847652975692,10.2794018093421,7.12697482131851
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Myanmar,MMR,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Namibia,NAM,2.20938236933469,3.61690530108814,6.08128114112413,5.87993463284275
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nauru,NRU,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nepal,NPL,5.05236655289212,4.14968003360264,7.6507917679853,7.11475951738199
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Netherlands,NLD,1.27246037789161,2.67572008805385,10.0012078753473,3.83839354342808
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,New Caledonia,NCL,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,New Zealand,NZL,1.71456170007245,3.94112060778728,7.17222476016441,5.73316283034957
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nicaragua,NIC,3.68181341625572,4.92841396948968,10.4674244465991,8.38765854872536
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Niger,NER,2.8981937602627,3.8378680284051,4.22621791916392,3.70097316425834
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nigeria,NGA,13.2460234276597,16.9528457221608,18.8471877843274,24.6595502031139
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Northern Mariana Islands,MNP,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Norway,NOR,1.28658490708005,3.48388055266678,5.76412317852272,5.51784987104659
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Oman,OMN,-0.40640291946585,1.68221185876085,2.5061425061425,0.950782997762827
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Pakistan,PAK,9.73999313898155,9.49621056124947,19.8738599646655,30.7681280657005
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Palau,PLW,0.218181818181833,2.6124818577648,12.3526638378124,12.8199748216534
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Panama,PAN,-1.5502754080376,1.63070337301898,2.85965128834711,1.48641355277038
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Papua New Guinea,PNG,4.87167398565555,4.48359014042398,5.25323922215241,2.29869991296791
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Paraguay,PRY,1.76751592356698,4.787983101236,9.76556667164402,4.63202285403356
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Peru,PER,2.00241205759292,4.27166381536798,8.33370630096231,6.45561348369586
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Philippines,PHL,2.3931623931624,3.92718022100332,5.82115811213955,5.97802515541409
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Poland,POL,3.37446972618589,5.05502704719272,14.4294507575758,11.5289127961105
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Portugal,PRT,-0.0124383299575305,1.26565719069044,7.83269124233323,4.31128191898672
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Puerto Rico,PRI,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Qatar,QAT,-2.5403150300476,2.30446565742003,4.99527553740761,3.02764899198902
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Romania,ROU,2.63107311184743,5.05232876096582,13.7954887432521,10.3971874764996
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Russian Federation,RUS,3.38165937237898,6.69445891957612,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Rwanda,RWA,9.85039902274207,-0.391346748300791,17.6892095588153,19.789546746467
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Samoa,WSM,-1.56891247740895,3.13320473174494,10.9618822286844,7.92164684826777
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,San Marino,SMR,-0.133368898372915,1.61551411551421,5.32545321311365,5.93190858629403
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sao Tome and Principe,STP,9.81932791540146,8.13777038378732,18.0056351122841,21.2589138473
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Saudi Arabia,SAU,3.44545825956692,3.06328988941547,2.4740737192537,2.32708518362692
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Senegal,SEN,2.54314685681652,2.18032278088147,9.69681899081073,5.93947798773215
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Serbia,SRB,1.57553290083415,4.08510285335102,11.9815117344703,12.3719043552519
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Seychelles,SYC,1.20266463987123,9.76909936973542,2.6260363285129,-1.03530088431952
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sierra Leone,SLE,13.4468711101052,11.8739588840234,27.2082883814653,47.6428733253179
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Singapore,SGP,-0.181916666666634,2.30485959040484,6.12106004039418,4.82146729476466
